Conditional Mutex-alt,1024,0.386354
Conditional Mutex-alt,2048,0.598742
Conditional Mutex-alt,2048,0.607834
T merge,2,0.0466091
T merge,2,0.0519904
T merge,4,0.0372937
T merge,4,0.0429725
T merge,8,0.0341298
T merge,8,0.0384851
T merge,16,0.0315116
T merge,16,0.0330629
T merge,32,0.0322173
T merge,32,0.0343064
T merge,64,0.0342881
T merge,64,0.0348352
T merge,128,0.0366909
T merge,128,0.0392389
T merge,256,0.0442946
T merge,256,0.0483517
T merge,512,0.0614476
T merge,512,0.0628544
T merge,1024,0.0897199
T merge,1024,0.107077
T merge,2048,0.169231
T merge,2048,0.178271
Original,2,0.12067
Original,2,0.130111
Original,4,0.11101
Original,4,0.122486
Original,8,0.113602
Original,8,0.116903
Original,16,0.111335
Original,16,0.120052
Original,32,0.124981
Original,32,0.134384
Original,64,0.121409
Original,64,0.126916
Original,128,0.14152
Original,128,0.154214
Original,256,0.199313
Original,256,0.210632
Original,512,0.202547
Original,512,0.222965
Original,1024,0.340496
Original,1024,0.359807
Original,2048,0.501857
Original,2048,0.535768
Serial Vector,2,0.126572
Serial Vector,2,0.134613
Serial Vector,4,0.116686
Serial Vector,4,0.119464
Serial Vector,8,0.120246
Serial Vector,8,0.128262
Serial Vector,16,0.121245
Serial Vector,16,0.129374
Serial Vector,32,0.123489
Serial Vector,32,0.128809
Serial Vector,64,0.127888
Serial Vector,64,0.13262
Serial Vector,128,0.135685
Serial Vector,128,0.147353
Serial Vector,256,0.164698
Serial Vector,256,0.167652
Serial Vector,512,0.20963
Serial Vector,512,0.21615
Serial Vector,1024,0.319445
Serial Vector,1024,0.330517
Serial Vector,2048,0.514345
Serial Vector,2048,0.537151
Mutex Lock,2,0.210941
Mutex Lock,2,0.224882
Mutex Lock,4,0.21356
Mutex Lock,4,0.223875
Mutex Lock,8,0.203809
Mutex Lock,8,0.222947
Mutex Lock,16,0.205608
Mutex Lock,16,0.220781
Mutex Lock,32,0.210665
Mutex Lock,32,0.226174
Mutex Lock,64,0.218212
Mutex Lock,64,0.236034
Mutex Lock,128,0.242281
Mutex Lock,128,0.262367
Mutex Lock,256,0.292571
Mutex Lock,256,0.310241
Mutex Lock,512,0.37411
Mutex Lock,512,0.391769
Mutex Lock,1024,0.547284
Mutex Lock,1024,0.574992
Mutex Lock,2048,0.878312
Mutex Lock,2048,0.919522
Conditional Mutex,2,0.184178
Conditional Mutex,2,0.19598
Conditional Mutex,4,0.141741
Conditional Mutex,4,0.149617
Conditional Mutex,8,0.136598
Conditional Mutex,8,0.150017
Conditional Mutex,16,0.13462
Conditional Mutex,16,0.145782
Conditional Mutex,32,0.137998
Conditional Mutex,32,0.148871
Conditional Mutex,64,0.148688
Conditional Mutex,64,0.158238
Conditional Mutex,128,0.162012
Conditional Mutex,128,0.179199
Conditional Mutex,256,0.191319
Conditional Mutex,256,0.204436
Conditional Mutex,512,0.255907
Conditional Mutex,512,0.271563
Conditional Mutex,1024,0.374497
Conditional Mutex,1024,0.392402
Conditional Mutex,2048,0.617813
Conditional Mutex,2048,0.643626
Conditional Mutex-alt,2,0.142603
Conditional Mutex-alt,2,0.147216
Conditional Mutex-alt,4,0.140072
Conditional Mutex-alt,4,0.14198
Conditional Mutex-alt,8,0.142472
Conditional Mutex-alt,8,0.143108
Conditional Mutex-alt,16,0.138044
Conditional Mutex-alt,16,0.14228
Conditional Mutex-alt,32,0.14046
Conditional Mutex-alt,32,0.14056
Conditional Mutex-alt,64,0.146848
Conditional Mutex-alt,64,0.147844
Conditional Mutex-alt,128,0.159337
Conditional Mutex-alt,128,0.164883
Conditional Mutex-alt,256,0.194124
Conditional Mutex-alt,256,0.195177
Conditional Mutex-alt,512,0.249197
Conditional Mutex-alt,512,0.252362
Conditional Mutex-alt,1024,0.374911
Conditional Mutex-alt,1024,0.379363
Conditional Mutex-alt,2048,0.599851
Conditional Mutex-alt,2048,0.610558
T merge,2,0.0519525
T merge,2,0.0562298
T merge,4,0.0391987
T merge,4,0.0474105
T merge,8,0.0341854
T merge,8,0.0392586
T merge,16,0.0303593
T merge,16,0.0306941
T merge,32,0.0323217
T merge,32,0.0334004
T merge,64,0.0329474
T merge,64,0.0332386
T merge,128,0.0368926
T merge,128,0.0395081
T merge,256,0.047908
T merge,256,0.0483746
T merge,512,0.0598975
T merge,512,0.0637803
T merge,1024,0.0953828
T merge,1024,0.0957328
T merge,2048,0.154967
T merge,2048,0.168969
Original,2,0.114857
Original,2,0.11972
Original,4,0.16464
Original,4,0.174021
Original,8,0.110996
Original,8,0.116344
Original,16,0.111723
Original,16,0.115258
Original,32,0.113269
Original,32,0.116052
Original,64,0.118125
Original,64,0.125191
Original,128,0.134302
Original,128,0.145616
Original,256,0.16502
Original,256,0.174988
Original,512,0.212559
Original,512,0.226018
Original,1024,0.319874
Original,1024,0.335432
Original,2048,0.512044
Original,2048,0.531935
Serial Vector,2,0.117483
Serial Vector,2,0.122968
Serial Vector,4,0.117177
Serial Vector,4,0.117239
Serial Vector,8,0.110674
Serial Vector,8,0.116531
Serial Vector,16,0.113304
Serial Vector,16,0.11841
Serial Vector,32,0.12096
Serial Vector,32,0.122181
Serial Vector,64,0.124095
Serial Vector,64,0.125396
Serial Vector,128,0.135924
Serial Vector,128,0.147395
Serial Vector,256,0.164496
Serial Vector,256,0.165959
Serial Vector,512,0.213454
Serial Vector,512,0.217101
Serial Vector,1024,0.32017
Serial Vector,1024,0.32593
Serial Vector,2048,0.515648
Serial Vector,2048,0.527242
Mutex Lock,2,0.211899
Mutex Lock,2,0.223916
Mutex Lock,4,0.208631
Mutex Lock,4,0.221009
Mutex Lock,8,0.211244
Mutex Lock,8,0.222574
Mutex Lock,16,0.2109
Mutex Lock,16,0.222941
Mutex Lock,32,0.21617
Mutex Lock,32,0.226568
Mutex Lock,64,0.222485
Mutex Lock,64,0.233937
Mutex Lock,128,0.241034
Mutex Lock,128,0.263848
Mutex Lock,256,0.290317
Mutex Lock,256,0.306744
Mutex Lock,512,0.371059
Mutex Lock,512,0.392883
Mutex Lock,1024,0.691228
Mutex Lock,1024,0.706929
Mutex Lock,2048,0.880633
Mutex Lock,2048,0.906097
Conditional Mutex,2,0.144335
Conditional Mutex,2,0.150057
Conditional Mutex,4,0.138501
Conditional Mutex,4,0.150258
Conditional Mutex,8,0.1377
Conditional Mutex,8,0.144668
Conditional Mutex,16,0.136884
Conditional Mutex,16,0.149451
Conditional Mutex,32,0.14256
Conditional Mutex,32,0.150242
Conditional Mutex,64,0.207886
Conditional Mutex,64,0.221364
Conditional Mutex,128,0.160821
Conditional Mutex,128,0.175844
Conditional Mutex,256,0.193032
Conditional Mutex,256,0.208272
Conditional Mutex,512,0.248251
Conditional Mutex,512,0.265501
Conditional Mutex,1024,0.378113
Conditional Mutex,1024,0.395961
Conditional Mutex,2048,0.610983
Conditional Mutex,2048,0.63334
Conditional Mutex-alt,2,0.139645
Conditional Mutex-alt,2,0.143596
Conditional Mutex-alt,4,0.143467
Conditional Mutex-alt,4,0.144515
Conditional Mutex-alt,8,0.194793
Conditional Mutex-alt,8,0.20277
Conditional Mutex-alt,16,0.140849
Conditional Mutex-alt,16,0.142712
Conditional Mutex-alt,32,0.139629
Conditional Mutex-alt,32,0.142904
Conditional Mutex-alt,64,0.145511
Conditional Mutex-alt,64,0.147963
Conditional Mutex-alt,128,0.160317
Conditional Mutex-alt,128,0.166454
Conditional Mutex-alt,256,0.190118
Conditional Mutex-alt,256,0.195818
Conditional Mutex-alt,512,0.249269
Conditional Mutex-alt,512,0.250702
Conditional Mutex-alt,1024,0.380416
Conditional Mutex-alt,1024,0.384344
Conditional Mutex-alt,2048,0.604085
Conditional Mutex-alt,2048,0.60544
T merge,2,0.0532492
T merge,2,0.0555943
T merge,4,0.0404014
T merge,4,0.0437729
T merge,8,0.0326907
T merge,8,0.0363158
T merge,16,0.0315083
T merge,16,0.0333665
T merge,32,0.0335775
T merge,32,0.0340165
T merge,64,0.0335129
T merge,64,0.0352901
T merge,128,0.0384341
T merge,128,0.0394787
T merge,256,0.0444374
T merge,256,0.0459849
T merge,512,0.0612612
T merge,512,0.0626542
T merge,1024,0.0939441
T merge,1024,0.103473
T merge,2048,0.160368
T merge,2048,0.171573
Original,2,0.120282
Original,2,0.129012
Original,4,0.16035
Original,4,0.171869
Original,8,0.163732
Original,8,0.167444
Original,16,0.122481
Original,16,0.130949
Original,32,0.168986
Original,32,0.175479
Original,64,0.128229
Original,64,0.138244
Original,128,0.133594
Original,128,0.144379
Original,256,0.163166
Original,256,0.18028
Original,512,0.207671
Original,512,0.223365
Original,1024,0.325662
Original,1024,0.349873
Original,2048,0.495125
Original,2048,0.530391
Serial Vector,2,0.116877
Serial Vector,2,0.122724
Serial Vector,4,0.111115
Serial Vector,4,0.115522
Serial Vector,8,0.110518
Serial Vector,8,0.116794
Serial Vector,16,0.113415
Serial Vector,16,0.118799
Serial Vector,32,0.115657
Serial Vector,32,0.120138
Serial Vector,64,0.128589
Serial Vector,64,0.128852
Serial Vector,128,0.13715
Serial Vector,128,0.147262
Serial Vector,256,0.196259
Serial Vector,256,0.20342
Serial Vector,512,0.212723
Serial Vector,512,0.214825
Serial Vector,1024,0.326626
Serial Vector,1024,0.329555
Serial Vector,2048,0.520505
Serial Vector,2048,0.534229
Mutex Lock,2,0.210378
Mutex Lock,2,0.2225
Mutex Lock,4,0.212202
Mutex Lock,4,0.22336
Mutex Lock,8,0.211195
Mutex Lock,8,0.220127
Mutex Lock,16,0.207742
Mutex Lock,16,0.222037
Mutex Lock,32,0.217268
Mutex Lock,32,0.227801
Mutex Lock,64,0.223294
Mutex Lock,64,0.23728
Mutex Lock,128,0.243308
Mutex Lock,128,0.261595
Mutex Lock,256,0.289439
Mutex Lock,256,0.303544
Mutex Lock,512,0.366387
Mutex Lock,512,0.384229
Mutex Lock,1024,0.557962
Mutex Lock,1024,0.572175
Mutex Lock,2048,0.911834
Mutex Lock,2048,0.92999
Conditional Mutex,2,0.140787
Conditional Mutex,2,0.151877
Conditional Mutex,4,0.14164
Conditional Mutex,4,0.145757
Conditional Mutex,8,0.139275
Conditional Mutex,8,0.147748
Conditional Mutex,16,0.192405
Conditional Mutex,16,0.205466
Conditional Mutex,32,0.145743
Conditional Mutex,32,0.156623
Conditional Mutex,64,0.145561
Conditional Mutex,64,0.156815
Conditional Mutex,128,0.162574
Conditional Mutex,128,0.178803
Conditional Mutex,256,0.191306
Conditional Mutex,256,0.201465
Conditional Mutex,512,0.253537
Conditional Mutex,512,0.258352
Conditional Mutex,1024,0.381961
Conditional Mutex,1024,0.402832
Conditional Mutex,2048,0.855749
Conditional Mutex,2048,0.882604
Conditional Mutex-alt,2,0.143669
Conditional Mutex-alt,2,0.15202
Conditional Mutex-alt,4,0.140985
Conditional Mutex-alt,4,0.152158
Conditional Mutex-alt,8,0.135002
Conditional Mutex-alt,8,0.148113
Conditional Mutex-alt,16,0.137902
Conditional Mutex-alt,16,0.144873
Conditional Mutex-alt,32,0.142038
Conditional Mutex-alt,32,0.152134
Conditional Mutex-alt,64,0.14954
Conditional Mutex-alt,64,0.155478
Conditional Mutex-alt,128,0.158511
Conditional Mutex-alt,128,0.173682
Conditional Mutex-alt,256,0.276193
Conditional Mutex-alt,256,0.28622
Conditional Mutex-alt,512,0.261511
Conditional Mutex-alt,512,0.262977
Conditional Mutex-alt,1024,0.377547
Conditional Mutex-alt,1024,0.402195
Conditional Mutex-alt,2048,0.617451
Conditional Mutex-alt,2048,0.637192
T merge,2,0.0510665
T merge,2,0.0529644
T merge,4,0.0419981
T merge,4,0.0478633
T merge,8,0.0349518
T merge,8,0.0383378
T merge,16,0.0316316
T merge,16,0.0320374
T merge,32,0.0323637
T merge,32,0.0334794
T merge,64,0.0324619
T merge,64,0.0351748
T merge,128,0.0359222
T merge,128,0.0384699
T merge,256,0.0466559
T merge,256,0.0471564
T merge,512,0.0572901
T merge,512,0.0652593
T merge,1024,0.0976489
T merge,1024,0.107883
T merge,2048,0.172927
T merge,2048,0.1837
Original,2,0.114054
Original,2,0.119971
Original,4,0.113683
Original,4,0.118921
Original,8,0.108046
Original,8,0.112953
Original,16,0.11169
Original,16,0.114505
Original,32,0.116967
Original,32,0.12034
Original,64,0.121238
Original,64,0.124316
Original,128,0.134683
Original,128,0.145033
Original,256,0.235423
Original,256,0.246317
Original,512,0.217283
Original,512,0.226994
Original,1024,0.325135
Original,1024,0.341596
Original,2048,0.505274
Original,2048,0.528182
Serial Vector,2,0.116649
Serial Vector,2,0.122409
Serial Vector,4,0.162808
Serial Vector,4,0.166665
Serial Vector,8,0.154969
Serial Vector,8,0.164374
Serial Vector,16,0.112605
Serial Vector,16,0.117105
Serial Vector,32,0.118372
Serial Vector,32,0.120183
Serial Vector,64,0.124601
Serial Vector,64,0.127687
Serial Vector,128,0.134894
Serial Vector,128,0.144649
Serial Vector,256,0.167585
Serial Vector,256,0.170599
Serial Vector,512,0.209071
Serial Vector,512,0.213898
Serial Vector,1024,0.46481
Serial Vector,1024,0.47567
Serial Vector,2048,0.523047
Serial Vector,2048,0.536915
Mutex Lock,2,0.207372
Mutex Lock,2,0.220812
Mutex Lock,4,0.203105
Mutex Lock,4,0.208062
Mutex Lock,8,0.19983
Mutex Lock,8,0.217182
Mutex Lock,16,0.199639
Mutex Lock,16,0.214863
Mutex Lock,32,0.206939
Mutex Lock,32,0.222168
Mutex Lock,64,0.221553
Mutex Lock,64,0.232126
Mutex Lock,128,0.23853
Mutex Lock,128,0.256751
Mutex Lock,256,0.283117
Mutex Lock,256,0.299052
Mutex Lock,512,0.40536
Mutex Lock,512,0.41787
Mutex Lock,1024,0.548099
Mutex Lock,1024,0.559853
Mutex Lock,2048,1.0036
Mutex Lock,2048,1.03562
Conditional Mutex,2,0.14499
Conditional Mutex,2,0.152382
Conditional Mutex,4,0.192555
Conditional Mutex,4,0.205201
Conditional Mutex,8,0.135749
Conditional Mutex,8,0.147537
Conditional Mutex,16,0.141138
Conditional Mutex,16,0.149203
Conditional Mutex,32,0.140501
Conditional Mutex,32,0.150406
Conditional Mutex,64,0.146881
Conditional Mutex,64,0.158047
Conditional Mutex,128,0.164883
Conditional Mutex,128,0.177058
Conditional Mutex,256,0.194919
Conditional Mutex,256,0.204211
Conditional Mutex,512,0.249439
Conditional Mutex,512,0.267872
Conditional Mutex,1024,0.388385
Conditional Mutex,1024,0.399513
Conditional Mutex,2048,0.618572
Conditional Mutex,2048,0.647135
Conditional Mutex-alt,2,0.143581
Conditional Mutex-alt,2,0.155019
Conditional Mutex-alt,4,0.134777
Conditional Mutex-alt,4,0.146486
Conditional Mutex-alt,8,0.142526
Conditional Mutex-alt,8,0.148127
Conditional Mutex-alt,16,0.140483
Conditional Mutex-alt,16,0.151497
Conditional Mutex-alt,32,0.134655
Conditional Mutex-alt,32,0.150679
Conditional Mutex-alt,64,0.147278
Conditional Mutex-alt,64,0.160121
Conditional Mutex-alt,128,0.162064
Conditional Mutex-alt,128,0.178784
Conditional Mutex-alt,256,0.193568
Conditional Mutex-alt,256,0.2051
Conditional Mutex-alt,512,0.245166
Conditional Mutex-alt,512,0.26448
Conditional Mutex-alt,1024,0.385441
Conditional Mutex-alt,1024,0.396901
Conditional Mutex-alt,2048,0.608418
Conditional Mutex-alt,2048,0.646381
T merge,2,0.0465273
T merge,2,0.0524467
T merge,4,0.0441219
T merge,4,0.0492684
T merge,8,0.0312784
T merge,8,0.0369728
T merge,16,0.0319589
T merge,16,0.0330461
T merge,32,0.0330062
T merge,32,0.0330582
T merge,64,0.0326384
T merge,64,0.0336109
T merge,128,0.0396468
T merge,128,0.0398171
T merge,256,0.0459364
T merge,256,0.0481463
T merge,512,0.0598243
T merge,512,0.0621873
T merge,1024,0.095105
T merge,1024,0.0995876
T merge,2048,0.157603
T merge,2048,0.169175
Original,2,0.164202
Original,2,0.173763
Original,4,0.113179
Original,4,0.119425
Original,8,0.109977
Original,8,0.115028
Original,16,0.109274
Original,16,0.115999
Original,32,0.114766
Original,32,0.117995
Original,64,0.123923
Original,64,0.125241
Original,128,0.131166
Original,128,0.142964
Original,256,0.162471
Original,256,0.176779
Original,512,0.30776
Original,512,0.321669
Original,1024,0.329872
Original,1024,0.342035
Original,2048,0.521226
Original,2048,0.536085
Serial Vector,2,0.121262
Serial Vector,2,0.12985
Serial Vector,4,0.117256
Serial Vector,4,0.122007
Serial Vector,8,0.11783
Serial Vector,8,0.125965
Serial Vector,16,0.110171
Serial Vector,16,0.118055
Serial Vector,32,0.114185
Serial Vector,32,0.118549
Serial Vector,64,0.121214
Serial Vector,64,0.125939
Serial Vector,128,0.134156
Serial Vector,128,0.145938
Serial Vector,256,0.164359
Serial Vector,256,0.171374
Serial Vector,512,0.308369
Serial Vector,512,0.314159
Serial Vector,1024,0.459998
Serial Vector,1024,0.468616
Serial Vector,2048,0.510367
Serial Vector,2048,0.526644
Mutex Lock,2,0.210581
Mutex Lock,2,0.22019
Mutex Lock,4,0.210919
Mutex Lock,4,0.223558
Mutex Lock,8,0.205113
Mutex Lock,8,0.2176
Mutex Lock,16,0.210097
Mutex Lock,16,0.216104
Mutex Lock,32,0.211141
Mutex Lock,32,0.223911
Mutex Lock,64,0.221613
Mutex Lock,64,0.235625
Mutex Lock,128,0.238029
Mutex Lock,128,0.262712
Mutex Lock,256,0.283414
Mutex Lock,256,0.30219
Mutex Lock,512,0.373975
Mutex Lock,512,0.38285
Mutex Lock,1024,0.545204
Mutex Lock,1024,0.572756
Mutex Lock,2048,1.12594
Mutex Lock,2048,1.14589
Conditional Mutex,2,0.144573
Conditional Mutex,2,0.153339
Conditional Mutex,4,0.136083
Conditional Mutex,4,0.148932
Conditional Mutex,8,0.137268
Conditional Mutex,8,0.14927
Conditional Mutex,16,0.14176
Conditional Mutex,16,0.150895
Conditional Mutex,32,0.142228
Conditional Mutex,32,0.150617
Conditional Mutex,64,0.149147
Conditional Mutex,64,0.156991
Conditional Mutex,128,0.161677
Conditional Mutex,128,0.178607
Conditional Mutex,256,0.195768
Conditional Mutex,256,0.20558
Conditional Mutex,512,0.2489
Conditional Mutex,512,0.267156
Conditional Mutex,1024,0.378998
Conditional Mutex,1024,0.400657
Conditional Mutex,2048,0.615334
Conditional Mutex,2048,0.639061
Conditional Mutex-alt,2,0.142265
Conditional Mutex-alt,2,0.146964
Conditional Mutex-alt,4,0.145419
Conditional Mutex-alt,4,0.146034
Conditional Mutex-alt,8,0.194089
Conditional Mutex-alt,8,0.201441
Conditional Mutex-alt,16,0.136434
Conditional Mutex-alt,16,0.142741
Conditional Mutex-alt,32,0.140843
Conditional Mutex-alt,32,0.144996
Conditional Mutex-alt,64,0.148254
Conditional Mutex-alt,64,0.149115
Conditional Mutex-alt,128,0.162451
Conditional Mutex-alt,128,0.165267
Conditional Mutex-alt,256,0.19228
Conditional Mutex-alt,256,0.196101
Conditional Mutex-alt,512,0.251034
Conditional Mutex-alt,512,0.255949
Conditional Mutex-alt,1024,0.379189
Conditional Mutex-alt,1024,0.384274
Conditional Mutex-alt,2048,0.615174
Conditional Mutex-alt,2048,0.620263
T merge,2,0.0506344
T merge,2,0.0531865
T merge,4,0.0401659
T merge,4,0.0435307
T merge,8,0.034116
T merge,8,0.0369488
T merge,16,0.030747
T merge,16,0.0327634
T merge,32,0.0325538
T merge,32,0.034745
T merge,64,0.0331627
T merge,64,0.0333277
T merge,128,0.0366431
T merge,128,0.0391926
T merge,256,0.0449913
T merge,256,0.0464734
T merge,512,0.0584689
T merge,512,0.0628738
T merge,1024,0.0949549
T merge,1024,0.0977391
T merge,2048,0.162189
T merge,2048,0.170435
Original,2,0.164272
Original,2,0.173276
Original,4,0.160367
Original,4,0.171866
Original,8,0.16373
Original,8,0.167725
Original,16,0.112581
Original,16,0.117129
Original,32,0.113499
Original,32,0.118147
Original,64,0.123736
Original,64,0.124964
Original,128,0.134021
Original,128,0.14562
Original,256,0.167908
Original,256,0.179348
Original,512,0.219511
Original,512,0.227198
Original,1024,0.330144
Original,1024,0.340773
Original,2048,0.48955
Original,2048,0.524082
Serial Vector,2,0.114784
Serial Vector,2,0.122455
Serial Vector,4,0.119295
Serial Vector,4,0.123814
Serial Vector,8,0.10621
Serial Vector,8,0.116009
Serial Vector,16,0.117287
Serial Vector,16,0.124886
Serial Vector,32,0.113727
Serial Vector,32,0.118662
Serial Vector,64,0.130549
Serial Vector,64,0.134889
Serial Vector,128,0.139548
Serial Vector,128,0.154083
Serial Vector,256,0.168876
Serial Vector,256,0.171656
Serial Vector,512,0.218327
Serial Vector,512,0.225669
Serial Vector,1024,0.342945
Serial Vector,1024,0.359667
Serial Vector,2048,0.512065
Serial Vector,2048,0.534985
Mutex Lock,2,0.2106
Mutex Lock,2,0.224404
Mutex Lock,4,0.187249
Mutex Lock,4,0.210085
Mutex Lock,8,0.209145
Mutex Lock,8,0.220327
Mutex Lock,16,0.21048
Mutex Lock,16,0.221224
Mutex Lock,32,0.210212
Mutex Lock,32,0.224596
Mutex Lock,64,0.224735
Mutex Lock,64,0.23625
Mutex Lock,128,0.243953
Mutex Lock,128,0.262457
Mutex Lock,256,0.290607
Mutex Lock,256,0.303286
Mutex Lock,512,0.373612
Mutex Lock,512,0.385939
Mutex Lock,1024,0.548621
Mutex Lock,1024,0.566342
Mutex Lock,2048,1.13135
Mutex Lock,2048,1.14739
Conditional Mutex,2,0.140149
Conditional Mutex,2,0.143021
Conditional Mutex,4,0.137387
Conditional Mutex,4,0.137813
Conditional Mutex,8,0.136109
Conditional Mutex,8,0.136556
Conditional Mutex,16,0.137226
Conditional Mutex,16,0.139004
Conditional Mutex,32,0.138022
Conditional Mutex,32,0.139735
Conditional Mutex,64,0.143589
Conditional Mutex,64,0.144176
Conditional Mutex,128,0.15775
Conditional Mutex,128,0.159559
Conditional Mutex,256,0.189215
Conditional Mutex,256,0.190431
Conditional Mutex,512,0.248765
Conditional Mutex,512,0.250266
Conditional Mutex,1024,0.367416
Conditional Mutex,1024,0.37563
Conditional Mutex,2048,0.593951
Conditional Mutex,2048,0.605176
Conditional Mutex-alt,2,0.141101
Conditional Mutex-alt,2,0.152005
Conditional Mutex-alt,4,0.141206
Conditional Mutex-alt,4,0.150717
Conditional Mutex-alt,8,0.12943
Conditional Mutex-alt,8,0.143897
Conditional Mutex-alt,16,0.140352
Conditional Mutex-alt,16,0.150467
Conditional Mutex-alt,32,0.132682
Conditional Mutex-alt,32,0.148198
Conditional Mutex-alt,64,0.147853
Conditional Mutex-alt,64,0.158597
Conditional Mutex-alt,128,0.161646
Conditional Mutex-alt,128,0.175329
Conditional Mutex-alt,256,0.186133
Conditional Mutex-alt,256,0.202716
Conditional Mutex-alt,512,0.247915
Conditional Mutex-alt,512,0.265176
Conditional Mutex-alt,1024,0.381385
Conditional Mutex-alt,1024,0.403316
Conditional Mutex-alt,2048,0.618859
Conditional Mutex-alt,2048,0.633231
T merge,2,0.0466815
T merge,2,0.052624
T merge,4,0.0380899
T merge,4,0.0444842
T merge,8,0.0329002
T merge,8,0.037805
T merge,16,0.0315699
T merge,16,0.032964
T merge,32,0.032243
T merge,32,0.034414
T merge,64,0.0335184
T merge,64,0.0336446
T merge,128,0.0371116
T merge,128,0.0401708
T merge,256,0.0477006
T merge,256,0.049583
T merge,512,0.0636203
T merge,512,0.0636493
T merge,1024,0.0950273
T merge,1024,0.101208
T merge,2048,0.15663
T merge,2048,0.169597
Original,2,0.120019
Original,2,0.12937
Original,4,0.160757
Original,4,0.172643
Original,8,0.119648
Original,8,0.127981
Original,16,0.111336
Original,16,0.119629
Original,32,0.12327
Original,32,0.129939
Original,64,0.128073
Original,64,0.132878
Original,128,0.134073
Original,128,0.144773
Original,256,0.157373
Original,256,0.174699
Original,512,0.223723
Original,512,0.23777
Original,1024,0.309124
Original,1024,0.336175
Original,2048,0.525738
Original,2048,0.559968
Serial Vector,2,0.119323
Serial Vector,2,0.124745
Serial Vector,4,0.111856
Serial Vector,4,0.115863
Serial Vector,8,0.109795
Serial Vector,8,0.115722
Serial Vector,16,0.159465
Serial Vector,16,0.167377
Serial Vector,32,0.115985
Serial Vector,32,0.120547
Serial Vector,64,0.121138
Serial Vector,64,0.124978
Serial Vector,128,0.133371
Serial Vector,128,0.143091
Serial Vector,256,0.166667
Serial Vector,256,0.169536
Serial Vector,512,0.213396
Serial Vector,512,0.216638
Serial Vector,1024,0.324961
Serial Vector,1024,0.327696
Serial Vector,2048,0.518019
Serial Vector,2048,0.531397
Mutex Lock,2,0.205949
Mutex Lock,2,0.218232
Mutex Lock,4,0.204902
Mutex Lock,4,0.219059
Mutex Lock,8,0.206213
Mutex Lock,8,0.218585
Mutex Lock,16,0.203155
Mutex Lock,16,0.214493
Mutex Lock,32,0.208299
Mutex Lock,32,0.224708
Mutex Lock,64,0.245766
Mutex Lock,64,0.255027
Mutex Lock,128,0.239357
Mutex Lock,128,0.258545
Mutex Lock,256,0.283783
Mutex Lock,256,0.299842
Mutex Lock,512,0.358388
Mutex Lock,512,0.382594
Mutex Lock,1024,0.546099
Mutex Lock,1024,0.56333
Mutex Lock,2048,0.87164
Mutex Lock,2048,0.899543
Conditional Mutex,2,0.142411
Conditional Mutex,2,0.152057
Conditional Mutex,4,0.138304
Conditional Mutex,4,0.147632
Conditional Mutex,8,0.137479
Conditional Mutex,8,0.143506
Conditional Mutex,16,0.135291
Conditional Mutex,16,0.146493
Conditional Mutex,32,0.144057
Conditional Mutex,32,0.153654
Conditional Mutex,64,0.149162
Conditional Mutex,64,0.160675
Conditional Mutex,128,0.1587
Conditional Mutex,128,0.178997
Conditional Mutex,256,0.193903
Conditional Mutex,256,0.205603
Conditional Mutex,512,0.254857
Conditional Mutex,512,0.26447
Conditional Mutex,1024,0.402523
Conditional Mutex,1024,0.412574
Conditional Mutex,2048,0.613155
Conditional Mutex,2048,0.639747
Conditional Mutex-alt,2,0.139547
Conditional Mutex-alt,2,0.145358
Conditional Mutex-alt,4,0.138112
Conditional Mutex-alt,4,0.141403
Conditional Mutex-alt,8,0.140245
Conditional Mutex-alt,8,0.140295
Conditional Mutex-alt,16,0.136568
Conditional Mutex-alt,16,0.140703
Conditional Mutex-alt,32,0.196818
Conditional Mutex-alt,32,0.200691
Conditional Mutex-alt,64,0.148223
Conditional Mutex-alt,64,0.149395
Conditional Mutex-alt,128,0.160174
Conditional Mutex-alt,128,0.167304
Conditional Mutex-alt,256,0.190066
Conditional Mutex-alt,256,0.196201
Conditional Mutex-alt,512,0.24715
Conditional Mutex-alt,512,0.248662
Conditional Mutex-alt,1024,0.380187
Conditional Mutex-alt,1024,0.38123
Conditional Mutex-alt,2048,0.598947
Conditional Mutex-alt,2048,0.601818
T merge,2,0.0540856
T merge,2,0.0551202
T merge,4,0.0362916
T merge,4,0.0420651
T merge,8,0.0336262
T merge,8,0.0365712
T merge,16,0.032313
T merge,16,0.0324862
T merge,32,0.0319132
T merge,32,0.034315
T merge,64,0.0319481
T merge,64,0.0336758
T merge,128,0.035478
T merge,128,0.0390212
T merge,256,0.0451874
T merge,256,0.0479422
T merge,512,0.0646794
T merge,512,0.0656719
T merge,1024,0.0980979
T merge,1024,0.104033
T merge,2048,0.161015
T merge,2048,0.165409
Original,2,0.16478
Original,2,0.173745
Original,4,0.111975
Original,4,0.12321
Original,8,0.119039
Original,8,0.126314
Original,16,0.12216
Original,16,0.130702
Original,32,0.12306
Original,32,0.128979
Original,64,0.120067
Original,64,0.127833
Original,128,0.132082
Original,128,0.146109
Original,256,0.168898
Original,256,0.182649
Original,512,0.204174
Original,512,0.222165
Original,1024,0.318044
Original,1024,0.33808
Original,2048,0.544137
Original,2048,0.572772
Serial Vector,2,0.114704
Serial Vector,2,0.122407
Serial Vector,4,0.11148
Serial Vector,4,0.116489
Serial Vector,8,0.120899
